countryname,state_emp_now,occupation,public_educators,public_health_professionals,state_career,DemocracySupport,InstitutionSupport,Democracy,Education,Occupation,MiddleClass,Age,age2,Gender,Expenditures,IncDist,FreeMarket_Support,stateemployment,state_assistance,state_emp_middleclass
hungary,0,"other community, social and personal service activities",0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,37.0,1369.0,0,286.6667,5.0,0.0,0.0,0.0,0.0
hungary,0,,,,,0.0,0,0,0.0,,0.0,74.0,5476.0,0,60.0,3.0,0.0,,0.0,0.0
hungary,1,education,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,61.0,3721.0,0,87.0,4.0,0.0,,0.0,0.0
hungary,0,,,,,0.0,0,0,0.0,,0.0,76.0,5776.0,0,213.0,5.0,0.0,,0.0,0.0
hungary,0,"other community, social and personal service activities",0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,57.0,3249.0,1,83.2,4.0,0.0,0.0,0.0,0.0
hungary,0,,,,,0.0,0,0,0.0,,0.0,78.0,6084.0,0,116.0,3.0,0.0,,0.0,0.0
hungary,1,"public administration, military, social security",0.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,69.0,4761.0,1,142.0,5.0,0.0,,0.0,0.0
hungary,1,education,1.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,44.0,1936.0,1,446.7857,6.0,0.0,1.0,1.0,1.0
hungary,1,manufacturing,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,64.0,4096.0,0,92.5,3.0,0.0,,0.0,0.0
hungary,0,,,,,0.0,0,0,0.0,,0.0,69.0,4761.0,0,77.33334,2.0,0.0,,0.0,0.0
hungary,0,hotels and restaurants,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,66.0,4356.0,0,144.0,5.0,0.0,,0.0,0.0
hungary,0,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,25.0,625.0,0,231.5385,4.0,0.0,0.0,1.0,0.0
hungary,1,health and health work,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,66.0,4356.0,0,158.0,5.0,0.0,,0.0,0.0
hungary,1,hotels and restaurants,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,69.0,4761.0,1,144.6667,2.0,0.0,,0.0,0.0
hungary,1,mining and quarrying,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,58.0,3364.0,1,136.0,4.0,0.0,,0.0,0.0
hungary,1,construction,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,66.0,4356.0,1,206.0,4.0,0.0,,0.0,0.0
hungary,0,,,,,1.0,0,0,0.0,,0.0,76.0,5776.0,0,139.0,5.0,0.0,,0.0,0.0
hungary,1,construction,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,65.0,4225.0,1,104.0,4.0,0.0,,0.0,0.0
hungary,0,"real estate, renting and business activities",0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,48.0,2304.0,0,106.0,6.0,0.0,,0.0,0.0
hungary,1,"agriculture, hunting and forestry",0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,67.0,4489.0,0,222.0,5.0,0.0,,0.0,0.0
hungary,0,,,,,0.0,1,0,0.0,,0.0,68.0,4624.0,0,97.0,5.0,0.0,,0.0,0.0
hungary,0,manufacturing,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,61.0,3721.0,1,138.6667,6.0,0.0,,0.0,0.0
hungary,1,manufacturing,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,53.0,2809.0,1,309.3333,5.0,0.0,0.0,0.0,0.0
hungary,0,,,,,0.0,0,0,0.0,,0.0,81.0,6561.0,1,77.33334,4.0,0.0,,0.0,0.0
hungary,1,"agriculture, hunting and forestry",0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,55.0,3025.0,1,247.3333,3.0,0.0,0.0,0.0,0.0
hungary,1,"public administration, military, social security",0.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,26.0,676.0,1,132.381,3.0,0.0,1.0,1.0,0.0
hungary,1,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,1.0,1,1,1.0,1.0,1.0,39.0,1521.0,1,245.7143,5.0,1.0,,1.0,1.0
hungary,1,manufacturing,0.0,0.0,0.0,1.0,1,1,1.0,1.0,1.0,59.0,3481.0,1,253.3333,4.0,1.0,0.0,0.0,1.0
hungary,0,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,35.0,1225.0,1,140.8696,5.0,0.0,1.0,0.0,0.0
hungary,0,hotels and restaurants,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,49.0,2401.0,1,138.6667,6.0,0.0,0.0,1.0,0.0
hungary,1,"other community, social and personal service activities",0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,67.0,4489.0,1,,2.0,0.0,,0.0,0.0
hungary,0,manufacturing,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,45.0,2025.0,0,90.0,2.0,1.0,0.0,0.0,0.0
hungary,1,manufacturing,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,64.0,4096.0,0,313.0,4.0,0.0,,0.0,0.0
hungary,1,manufacturing,0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,76.0,5776.0,1,114.0,3.0,0.0,,0.0,0.0
hungary,0,hotels and restaurants,0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,60.0,3600.0,1,162.5,3.0,1.0,,0.0,0.0
hungary,0,"transport, communications",0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,36.0,1296.0,1,244.4445,7.0,1.0,0.0,0.0,0.0
hungary,1,"public administration, military, social security",0.0,0.0,1.0,1.0,0,0,1.0,0.0,0.0,59.0,3481.0,0,287.0,4.0,1.0,1.0,0.0,0.0
hungary,1,"other community, social and personal service activities",0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,70.0,4900.0,0,123.3333,2.0,0.0,,0.0,0.0
hungary,1,health and health work,0.0,1.0,0.0,1.0,1,1,0.0,1.0,0.0,63.0,3969.0,0,132.0,3.0,1.0,,0.0,0.0
hungary,1,education,1.0,0.0,0.0,1.0,1,1,1.0,1.0,1.0,52.0,2704.0,0,168.0,4.0,0.0,1.0,0.0,1.0
hungary,0,"other community, social and personal service activities",0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,60.0,3600.0,0,128.0,5.0,0.0,0.0,0.0,0.0
hungary,1,manufacturing,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,64.0,4096.0,1,334.6667,,0.0,,0.0,0.0
hungary,0,,,,,0.0,1,0,0.0,,0.0,78.0,6084.0,1,104.0,5.0,0.0,,0.0,0.0
hungary,0,"transport, communications",0.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,42.0,1764.0,1,210.9524,3.0,1.0,0.0,1.0,0.0
hungary,1,mining and quarrying,0.0,0.0,0.0,1.0,1,1,0.0,1.0,0.0,59.0,3481.0,1,203.6667,5.0,0.0,0.0,1.0,0.0
hungary,0,,,,,1.0,1,1,0.0,,0.0,45.0,2025.0,1,250.0,6.0,1.0,,0.0,0.0
hungary,0,,,,,0.0,0,0,0.0,,0.0,21.0,441.0,0,318.75,1.0,0.0,,1.0,0.0
hungary,0,,,,,0.0,0,0,0.0,,0.0,74.0,5476.0,0,121.0,5.0,0.0,,0.0,0.0
hungary,0,,,,,1.0,1,1,0.0,,0.0,81.0,6561.0,0,84.0,4.0,0.0,,0.0,0.0
hungary,1,education,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,60.0,3600.0,1,322.8,6.0,0.0,1.0,1.0,0.0
hungary,0,,,,,0.0,0,0,0.0,,0.0,77.0,5929.0,0,93.0,5.0,0.0,,0.0,0.0
hungary,1,"other community, social and personal service activities",0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,62.0,3844.0,0,125.0,5.0,0.0,,0.0,0.0
hungary,0,,,,,0.0,0,0,0.0,,0.0,72.0,5184.0,0,121.0,5.0,0.0,,0.0,0.0
hungary,1,"transport, communications",0.0,0.0,0.0,1.0,1,1,1.0,1.0,1.0,49.0,2401.0,1,568.0,5.0,0.0,1.0,0.0,1.0
hungary,1,"transport, communications",0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,55.0,3025.0,0,357.0,5.0,0.0,1.0,0.0,0.0
hungary,1,"public administration, military, social security",0.0,0.0,1.0,0.0,0,0,0.0,1.0,0.0,54.0,2916.0,0,324.5,5.0,0.0,,0.0,0.0
hungary,1,health and health work,0.0,1.0,0.0,0.0,1,0,1.0,1.0,1.0,52.0,2704.0,1,196.3636,4.0,0.0,1.0,1.0,1.0
hungary,0,manufacturing,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,21.0,441.0,0,205.625,7.0,0.0,,1.0,0.0
hungary,0,,,,,0.0,1,0,0.0,,0.0,69.0,4761.0,0,139.0,4.0,0.0,,0.0,0.0
hungary,1,"real estate, renting and business activities",0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,49.0,2401.0,1,126.3333,4.0,1.0,1.0,1.0,0.0
hungary,0,manufacturing,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,75.0,5625.0,0,105.0,3.0,0.0,1.0,1.0,0.0
hungary,0,,,,,0.0,1,0,0.0,,0.0,72.0,5184.0,0,152.0,3.0,0.0,,0.0,0.0
hungary,0,manufacturing,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,45.0,2025.0,0,289.2,2.0,0.0,0.0,1.0,0.0
hungary,1,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,57.0,3249.0,1,278.0,5.0,0.0,1.0,0.0,0.0
hungary,0,manufacturing,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,47.0,2209.0,0,209.5652,3.0,0.0,0.0,0.0,0.0
hungary,0,construction,0.0,0.0,0.0,1.0,1,1,0.0,1.0,0.0,54.0,2916.0,1,292.6667,4.0,1.0,1.0,0.0,0.0
hungary,0,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,39.0,1521.0,1,232.0,5.0,0.0,0.0,0.0,0.0
hungary,0,,,,,0.0,0,0,0.0,,0.0,75.0,5625.0,1,170.6667,4.0,0.0,,0.0,0.0
hungary,1,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,31.0,961.0,1,192.0,6.0,0.0,,0.0,0.0
hungary,0,construction,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,67.0,4489.0,1,179.3333,7.0,0.0,,0.0,0.0
hungary,1,construction,0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,42.0,1764.0,1,227.6,8.0,1.0,1.0,0.0,0.0
hungary,0,hotels and restaurants,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,31.0,961.0,0,282.0,8.0,0.0,0.0,0.0,0.0
hungary,1,education,1.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,60.0,3600.0,0,140.7692,4.0,0.0,,0.0,0.0
hungary,0,construction,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,66.0,4356.0,1,252.6667,8.0,0.0,,0.0,0.0
hungary,0,"transport, communications",0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,71.0,5041.0,1,174.0,6.0,0.0,,0.0,0.0
hungary,0,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,47.0,2209.0,1,424.4445,9.0,0.0,0.0,0.0,0.0
hungary,0,manufacturing,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,67.0,4489.0,1,,7.0,0.0,,0.0,0.0
hungary,0,,,,,0.0,0,0,0.0,,0.0,81.0,6561.0,0,235.3333,7.0,1.0,,0.0,0.0
hungary,1,"transport, communications",0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,62.0,3844.0,1,205.5556,6.0,0.0,,0.0,0.0
hungary,0,construction,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,64.0,4096.0,0,139.0,6.0,0.0,,0.0,0.0
hungary,0,construction,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,47.0,2209.0,1,341.0,8.0,0.0,0.0,0.0,0.0
hungary,0,,,,,0.0,1,0,0.0,,0.0,76.0,5776.0,0,,7.0,0.0,,0.0,0.0
hungary,0,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,50.0,2500.0,1,324.0,8.0,0.0,0.0,0.0,0.0
hungary,1,construction,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,50.0,2500.0,1,289.5,7.0,0.0,0.0,0.0,0.0
hungary,1,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,70.0,4900.0,0,162.0,4.0,0.0,,0.0,0.0
hungary,0,construction,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,37.0,1369.0,1,360.0,8.0,1.0,0.0,0.0,0.0
hungary,0,"other community, social and personal service activities",0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,43.0,1849.0,0,268.0,3.0,0.0,0.0,1.0,0.0
hungary,0,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,40.0,1600.0,0,336.6667,4.0,1.0,0.0,1.0,0.0
hungary,0,manufacturing,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,49.0,2401.0,0,392.0,3.0,0.0,,0.0,0.0
hungary,0,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,1.0,0,0,0.0,1.0,0.0,32.0,1024.0,0,292.0,3.0,0.0,0.0,0.0,0.0
hungary,1,education,1.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,28.0,784.0,0,213.0,3.0,1.0,1.0,0.0,1.0
hungary,0,hotels and restaurants,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,50.0,2500.0,1,297.0,3.0,0.0,,1.0,0.0
hungary,1,construction,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,43.0,1849.0,1,292.0,2.0,0.0,0.0,0.0,0.0
hungary,0,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,44.0,1936.0,1,355.3333,3.0,0.0,0.0,1.0,0.0
hungary,1,construction,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,52.0,2704.0,1,312.0,3.0,0.0,0.0,0.0,0.0
hungary,1,"other community, social and personal service activities",0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,38.0,1444.0,1,263.0,4.0,1.0,0.0,0.0,0.0
hungary,0,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,34.0,1156.0,1,486.0,3.0,0.0,0.0,0.0,0.0
hungary,0,mining and quarrying,0.0,0.0,0.0,1.0,1,1,1.0,1.0,1.0,60.0,3600.0,1,272.0,6.0,1.0,,0.0,0.0
hungary,1,"real estate, renting and business activities",0.0,0.0,0.0,0.0,1,0,1.0,1.0,1.0,55.0,3025.0,1,277.6,3.0,0.0,,0.0,1.0
hungary,1,education,1.0,0.0,0.0,1.0,1,1,1.0,1.0,1.0,55.0,3025.0,1,280.6667,4.0,0.0,1.0,0.0,1.0
hungary,0,manufacturing,0.0,0.0,0.0,1.0,0,0,0.0,1.0,0.0,25.0,625.0,1,639.3333,4.0,1.0,0.0,0.0,0.0
hungary,0,manufacturing,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,29.0,841.0,0,185.0,4.0,1.0,0.0,0.0,0.0
hungary,1,manufacturing,0.0,0.0,0.0,1.0,1,1,0.0,1.0,0.0,43.0,1849.0,0,328.0,3.0,1.0,,1.0,0.0
hungary,0,construction,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,38.0,1444.0,1,374.0,3.0,1.0,0.0,1.0,0.0
hungary,0,"real estate, renting and business activities",0.0,0.0,0.0,1.0,0,0,0.0,1.0,0.0,21.0,441.0,0,241.0,3.0,0.0,0.0,0.0,0.0
hungary,0,hotels and restaurants,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,21.0,441.0,0,689.0,3.0,0.0,0.0,0.0,0.0
hungary,1,education,1.0,0.0,0.0,1.0,1,1,1.0,1.0,1.0,40.0,1600.0,1,331.4286,5.0,1.0,1.0,0.0,1.0
hungary,0,"real estate, renting and business activities",0.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,31.0,961.0,1,875.0,6.0,1.0,0.0,1.0,0.0
hungary,1,hotels and restaurants,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,60.0,3600.0,0,927.0,4.0,0.0,,1.0,0.0
hungary,0,"other community, social and personal service activities",0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,48.0,2304.0,0,1112.0,5.0,1.0,0.0,1.0,0.0
hungary,1,extra-territorial organizations and bodies,0.0,0.0,0.0,1.0,0,0,0.0,1.0,0.0,55.0,3025.0,1,602.6667,4.0,0.0,0.0,0.0,0.0
hungary,0,manufacturing,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,65.0,4225.0,1,206.6667,3.0,1.0,,0.0,0.0
hungary,1,"electricity, gas and water supply",0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,66.0,4356.0,1,726.0,,1.0,,1.0,0.0
hungary,0,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,1.0,0,0,1.0,0.0,0.0,38.0,1444.0,1,246.6667,4.0,1.0,,1.0,0.0
hungary,1,hotels and restaurants,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,68.0,4624.0,0,1019.333,5.0,0.0,,0.0,0.0
hungary,0,hotels and restaurants,0.0,0.0,0.0,1.0,0,0,0.0,1.0,0.0,65.0,4225.0,1,1019.0,5.0,0.0,,0.0,0.0
hungary,1,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,46.0,2116.0,1,896.0,4.0,1.0,1.0,1.0,0.0
hungary,1,"public administration, military, social security",0.0,0.0,1.0,1.0,0,0,1.0,0.0,0.0,54.0,2916.0,1,398.0,3.0,1.0,0.0,0.0,0.0
hungary,0,financial intermediation,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,38.0,1444.0,1,772.6667,5.0,1.0,0.0,1.0,0.0
hungary,0,hotels and restaurants,0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,29.0,841.0,1,509.3333,4.0,1.0,,0.0,0.0
hungary,0,construction,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,52.0,2704.0,1,726.0,7.0,1.0,0.0,1.0,0.0
hungary,1,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,52.0,2704.0,0,638.6667,3.0,0.0,0.0,1.0,0.0
hungary,0,manufacturing,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,59.0,3481.0,1,314.6667,3.0,1.0,,0.0,0.0
hungary,1,construction,0.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,40.0,1600.0,1,1003.333,5.0,0.0,0.0,1.0,1.0
hungary,1,construction,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,50.0,2500.0,1,972.6667,7.0,1.0,,0.0,0.0
hungary,0,financial intermediation,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,50.0,2500.0,0,533.0,6.0,0.0,0.0,0.0,0.0
hungary,0,"other community, social and personal service activities",0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,50.0,2500.0,1,,4.0,0.0,1.0,0.0,0.0
hungary,0,"other community, social and personal service activities",0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,35.0,1225.0,1,,1.0,0.0,0.0,0.0,0.0
hungary,0,education,0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,76.0,5776.0,0,83.0,4.0,0.0,,0.0,0.0
hungary,1,mining and quarrying,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,59.0,3481.0,1,153.0,4.0,0.0,,0.0,0.0
hungary,0,,,,,0.0,0,0,0.0,,0.0,74.0,5476.0,0,102.0,3.0,0.0,,0.0,0.0
hungary,1,"electricity, gas and water supply",0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,56.0,3136.0,0,190.0,3.0,0.0,0.0,0.0,0.0
hungary,1,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,46.0,2116.0,1,178.5,1.0,1.0,,0.0,0.0
hungary,1,manufacturing,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,57.0,3249.0,1,245.6522,3.0,0.0,0.0,0.0,0.0
hungary,0,"other community, social and personal service activities",0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,48.0,2304.0,1,452.0833,2.0,0.0,0.0,0.0,0.0
hungary,1,manufacturing,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,40.0,1600.0,0,153.0769,2.0,0.0,1.0,0.0,0.0
hungary,0,manufacturing,0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,20.0,400.0,1,441.0,6.0,1.0,0.0,0.0,0.0
hungary,1,"other community, social and personal service activities",0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,58.0,3364.0,1,175.3333,3.0,0.0,0.0,0.0,0.0
hungary,1,"other community, social and personal service activities",0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,34.0,1156.0,1,227.0,4.0,1.0,,0.0,0.0
hungary,0,"other community, social and personal service activities",0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,51.0,2601.0,1,74.0,2.0,0.0,0.0,0.0,0.0
hungary,1,"other community, social and personal service activities",0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,48.0,2304.0,1,259.0,4.0,0.0,1.0,0.0,0.0
hungary,0,,,,,0.0,0,0,0.0,,0.0,25.0,625.0,1,165.2381,2.0,0.0,,1.0,0.0
hungary,1,manufacturing,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,51.0,2601.0,1,234.6667,3.0,0.0,0.0,0.0,0.0
hungary,0,,,,,0.0,0,0,0.0,,0.0,40.0,1600.0,1,105.9524,2.0,0.0,,1.0,0.0
hungary,1,manufacturing,0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,54.0,2916.0,1,172.6667,5.0,1.0,1.0,0.0,0.0
hungary,0,manufacturing,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,28.0,784.0,1,119.0476,5.0,0.0,,1.0,0.0
hungary,1,education,1.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,56.0,3136.0,0,278.6667,6.0,1.0,1.0,0.0,1.0
hungary,0,"transport, communications",0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,55.0,3025.0,0,332.1739,8.0,1.0,0.0,0.0,0.0
moldova,0,,,,,1.0,0,0,1.0,,,27.0,729.0,1,110.0,3.0,1.0,1.0,0.0,
moldova,1,construction,0.0,0.0,0.0,1.0,1,1,1.0,0.0,0.0,58.0,3364.0,1,116.0,2.0,1.0,1.0,0.0,0.0
moldova,1,"transport, communications",0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,56.0,3136.0,1,93.2,4.0,1.0,1.0,0.0,0.0
moldova,0,"real estate, renting and business activities",0.0,0.0,0.0,1.0,1,1,1.0,1.0,1.0,49.0,2401.0,1,113.0,4.0,1.0,0.0,0.0,0.0
moldova,1,"other community, social and personal service activities",0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,65.0,4225.0,0,67.0,3.0,1.0,,0.0,0.0
moldova,1,"public administration, military, social security",0.0,0.0,1.0,0.0,1,0,1.0,0.0,0.0,41.0,1681.0,0,181.0,7.0,0.0,1.0,0.0,0.0
moldova,0,"other community, social and personal service activities",0.0,0.0,0.0,0.0,1,0,1.0,0.0,0.0,45.0,2025.0,1,68.69566,4.0,0.0,0.0,0.0,0.0
moldova,1,construction,0.0,0.0,0.0,1.0,1,1,1.0,1.0,1.0,46.0,2116.0,0,117.2,3.0,1.0,0.0,0.0,1.0
moldova,0,"real estate, renting and business activities",0.0,0.0,0.0,1.0,1,1,1.0,1.0,1.0,37.0,1369.0,1,230.0,5.0,1.0,0.0,0.0,0.0
moldova,0,,,,,1.0,1,1,0.0,,0.0,18.0,324.0,1,110.6667,5.0,1.0,,0.0,0.0
moldova,0,,,,,0.0,1,0,0.0,,0.0,44.0,1936.0,1,68.0,3.0,0.0,,0.0,0.0
moldova,0,,,,,1.0,1,1,1.0,,,35.0,1225.0,1,166.6667,6.0,1.0,,0.0,
moldova,1,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,0.0,1,0,1.0,0.0,0.0,24.0,576.0,1,153.3333,6.0,1.0,1.0,0.0,0.0
moldova,1,"transport, communications",0.0,0.0,0.0,0.0,1,0,1.0,0.0,0.0,41.0,1681.0,1,176.0,1.0,0.0,1.0,0.0,0.0
moldova,0,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,1.0,1,1,1.0,0.0,0.0,29.0,841.0,1,201.1111,6.0,1.0,0.0,0.0,0.0
moldova,1,education,1.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,69.0,4761.0,0,45.0,2.0,0.0,,0.0,1.0
moldova,1,"public administration, military, social security",0.0,0.0,1.0,1.0,0,0,1.0,0.0,0.0,56.0,3136.0,1,75.0,2.0,1.0,,0.0,0.0
moldova,1,"electricity, gas and water supply",0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,66.0,4356.0,1,32.66667,3.0,0.0,,0.0,0.0
moldova,0,,,,,1.0,1,1,1.0,,,26.0,676.0,1,271.0,8.0,1.0,,0.0,
moldova,0,"wholesale and retail trade; repair of motor vehicles, motorcycles, personal and household goods",0.0,0.0,0.0,1.0,1,1,1.0,0.0,0.0,24.0,576.0,0,203.0,5.0,1.0,0.0,0.0,0.0
moldova,1,"agriculture, hunting and forestry",0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,68.0,4624.0,0,46.0,6.0,0.0,,0.0,0.0
moldova,0,"agriculture, hunting and forestry",0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,24.0,576.0,0,64.66666,7.0,1.0,,0.0,0.0
moldova,0,"agriculture, hunting and forestry",0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,27.0,729.0,1,63.33334,8.0,1.0,0.0,0.0,0.0
moldova,0,,,,,1.0,0,0,0.0,,0.0,42.0,1764.0,1,43.92857,7.0,0.0,0.0,0.0,0.0
moldova,0,"agriculture, hunting and forestry",0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,44.0,1936.0,1,101.5,,0.0,1.0,0.0,0.0
moldova,0,"agriculture, hunting and forestry",0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,73.0,5329.0,1,46.66667,7.0,0.0,,0.0,0.0
moldova,0,manufacturing,0.0,0.0,0.0,1.0,1,1,1.0,1.0,1.0,49.0,2401.0,1,60.66667,7.0,1.0,1.0,0.0,0.0
